split,out_stem,source_image,condition,n_objects
train,0000109_03179_d_0000064__rain_light,0000109_03179_d_0000064.jpg,rain_light,15
train,0000110_01428_d_0000066,0000110_01428_d_0000066.jpg,clean,35
train,0000110_01428_d_0000066__rain_medium,0000110_01428_d_0000066.jpg,rain_medium,35
train,0000110_02718_d_0000067,0000110_02718_d_0000067.jpg,clean,12
train,0000110_02718_d_0000067__rain_light,0000110_02718_d_0000067.jpg,rain_light,12
train,0000110_03192_d_0000068,0000110_03192_d_0000068.jpg,clean,28
train,0000110_03192_d_0000068__rain_light,0000110_03192_d_0000068.jpg,rain_light,28
train,0000110_03450_d_0000069,0000110_03450_d_0000069.jpg,clean,41
train,0000110_03450_d_0000069__bright_down,0000110_03450_d_0000069.jpg,bright_down,41
train,0000111_00018_d_0000070,0000111_00018_d_0000070.jpg,clean,20
train,0000111_00018_d_0000070__blur_light,0000111_00018_d_0000070.jpg,blur_light,20
train,0000111_01459_d_0000071,0000111_01459_d_0000071.jpg,clean,11
train,0000111_01459_d_0000071__bright_down,0000111_01459_d_0000071.jpg,bright_down,11
train,0000111_03678_d_0000072,0000111_03678_d_0000072.jpg,clean,32
train,0000111_03678_d_0000072__bright_up,0000111_03678_d_0000072.jpg,bright_up,32
train,0000111_04511_d_0000073,0000111_04511_d_0000073.jpg,clean,33
train,0000111_04511_d_0000073__bright_down,0000111_04511_d_0000073.jpg,bright_down,33
train,0000112_01120_d_0000074,0000112_01120_d_0000074.jpg,clean,45
train,0000112_01120_d_0000074__rain_heavy,0000112_01120_d_0000074.jpg,rain_heavy,45
train,0000113_00064_d_0000075,0000113_00064_d_0000075.jpg,clean,9
train,0000113_00064_d_0000075__rain_light,0000113_00064_d_0000075.jpg,rain_light,9
train,0000113_00814_d_0000076,0000113_00814_d_0000076.jpg,clean,18
train,0000113_00814_d_0000076__bright_up,0000113_00814_d_0000076.jpg,bright_up,18
train,0000113_01528_d_0000077,0000113_01528_d_0000077.jpg,clean,16
train,0000113_01528_d_0000077__rain_heavy,0000113_01528_d_0000077.jpg,rain_heavy,16
train,0000113_02012_d_0000078,0000113_02012_d_0000078.jpg,clean,35
train,0000113_02012_d_0000078__bright_down,0000113_02012_d_0000078.jpg,bright_down,35
train,0000114_00461_d_0000079,0000114_00461_d_0000079.jpg,clean,55
train,0000114_00461_d_0000079__bright_up,0000114_00461_d_0000079.jpg,bright_up,55
train,0000122_01200_d_0000119,0000122_01200_d_0000119.jpg,clean,87
train,0000122_01200_d_0000119__bright_down,0000122_01200_d_0000119.jpg,bright_down,87
train,0000123_01819_d_0000120,0000123_01819_d_0000120.jpg,clean,135
train,0000123_01819_d_0000120__rain_light,0000123_01819_d_0000120.jpg,rain_light,135
train,0000124_02088_d_0000121,0000124_02088_d_0000121.jpg,clean,125
train,0000124_02088_d_0000121__rain_heavy,0000124_02088_d_0000121.jpg,rain_heavy,125
train,0000125_00084_d_0000122,0000125_00084_d_0000122.jpg,clean,256
train,0000125_00084_d_0000122__rain_light,0000125_00084_d_0000122.jpg,rain_light,256
train,0000125_00574_d_0000123,0000125_00574_d_0000123.jpg,clean,229
train,0000125_00574_d_0000123__rain_light,0000125_00574_d_0000123.jpg,rain_light,229
train,0000126_00054_d_0000124,0000126_00054_d_0000124.jpg,clean,260
train,0000126_00054_d_0000124__bright_up,0000126_00054_d_0000124.jpg,bright_up,260
train,0000126_02076_d_0000125,0000126_02076_d_0000125.jpg,clean,280
train,0000126_02076_d_0000125__rain_medium,0000126_02076_d_0000125.jpg,rain_medium,280
train,0000126_02406_d_0000126,0000126_02406_d_0000126.jpg,clean,156
train,0000126_02406_d_0000126__bright_up,0000126_02406_d_0000126.jpg,bright_up,156
train,0000126_02904_d_0000127,0000126_02904_d_0000127.jpg,clean,69
train,0000126_02904_d_0000127__blur_light,0000126_02904_d_0000127.jpg,blur_light,69
train,0000126_03402_d_0000128,0000126_03402_d_0000128.jpg,clean,237
train,0000126_03402_d_0000128__blur_light,0000126_03402_d_0000128.jpg,blur_light,237
train,0000126_03828_d_0000129,0000126_03828_d_0000129.jpg,clean,132
train,0000126_03828_d_0000129__rain_heavy,0000126_03828_d_0000129.jpg,rain_heavy,132
train,0000126_11844_d_0000130,0000126_11844_d_0000130.jpg,clean,431
train,0000126_11844_d_0000130__bright_down,0000126_11844_d_0000130.jpg,bright_down,431
train,0000130_01308_d_0000139,0000130_01308_d_0000139.jpg,clean,158
train,0000130_01308_d_0000139__rain_medium,0000130_01308_d_0000139.jpg,rain_medium,158
train,0000132_01903_d_0000140,0000132_01903_d_0000140.jpg,clean,177
train,0000132_01903_d_0000140__bright_up,0000132_01903_d_0000140.jpg,bright_up,177
train,0000133_00078_d_0000141,0000133_00078_d_0000141.jpg,clean,118
train,0000133_00078_d_0000141__bright_up,0000133_00078_d_0000141.jpg,bright_up,118
train,0000133_00480_d_0000142,0000133_00480_d_0000142.jpg,clean,164
train,0000133_00480_d_0000142__bright_down,0000133_00480_d_0000142.jpg,bright_down,164
train,0000133_00846_d_0000143,0000133_00846_d_0000143.jpg,clean,176
train,0000133_00846_d_0000143__blur_light,0000133_00846_d_0000143.jpg,blur_light,176
train,0000133_01764_d_0000144,0000133_01764_d_0000144.jpg,clean,68
train,0000133_01764_d_0000144__bright_down,0000133_01764_d_0000144.jpg,bright_down,68
train,0000134_00858_d_0000145,0000134_00858_d_0000145.jpg,clean,129
train,0000134_00858_d_0000145__bright_down,0000134_00858_d_0000145.jpg,bright_down,129
train,0000134_01332_d_0000146,0000134_01332_d_0000146.jpg,clean,162
train,0000134_01332_d_0000146__rain_heavy,0000134_01332_d_0000146.jpg,rain_heavy,162
train,0000134_01791_d_0000147,0000134_01791_d_0000147.jpg,clean,127
train,0000134_01791_d_0000147__rain_medium,0000134_01791_d_0000147.jpg,rain_medium,127
train,0000134_02166_d_0000148,0000134_02166_d_0000148.jpg,clean,134
train,0000134_02166_d_0000148__blur_light,0000134_02166_d_0000148.jpg,blur_light,134
train,0000135_00118_d_0000149,0000135_00118_d_0000149.jpg,clean,68
train,0000135_00118_d_0000149__bright_up,0000135_00118_d_0000149.jpg,bright_up,68
train,0000135_00828_d_0000150,0000135_00828_d_0000150.jpg,clean,153
train,0000135_00828_d_0000150__bright_up,0000135_00828_d_0000150.jpg,bright_up,153
train,0000135_01327_d_0000151,0000135_01327_d_0000151.jpg,clean,348
train,0000135_01327_d_0000151__rain_light,0000135_01327_d_0000151.jpg,rain_light,348
train,0000135_01638_d_0000152,0000135_01638_d_0000152.jpg,clean,108
train,0000135_01638_d_0000152__rain_medium,0000135_01638_d_0000152.jpg,rain_medium,108
train,0000135_01896_d_0000153,0000135_01896_d_0000153.jpg,clean,24
train,0000135_01896_d_0000153__rain_light,0000135_01896_d_0000153.jpg,rain_light,24
train,0000136_00162_d_0000154,0000136_00162_d_0000154.jpg,clean,242
train,0000136_00162_d_0000154__rain_heavy,0000136_00162_d_0000154.jpg,rain_heavy,242
train,0000136_00456_d_0000155,0000136_00456_d_0000155.jpg,clean,154
train,0000136_00456_d_0000155__rain_heavy,0000136_00456_d_0000155.jpg,rain_heavy,154
train,0000136_00900_d_0000156,0000136_00900_d_0000156.jpg,clean,172
train,0000136_00900_d_0000156__bright_down,0000136_00900_d_0000156.jpg,bright_down,172
train,0000136_01783_d_0000157,0000136_01783_d_0000157.jpg,clean,243
train,0000136_01783_d_0000157__bright_up,0000136_01783_d_0000157.jpg,bright_up,243
train,0000136_02529_d_0000158,0000136_02529_d_0000158.jpg,clean,122
train,0000136_02529_d_0000158__rain_medium,0000136_02529_d_0000158.jpg,rain_medium,122
train,0000137_00509_d_0000159,0000137_00509_d_0000159.jpg,clean,162
train,0000137_00509_d_0000159__rain_medium,0000137_00509_d_0000159.jpg,rain_medium,162
train,0000137_00960_d_0000160,0000137_00960_d_0000160.jpg,clean,137
train,0000137_00960_d_0000160__rain_light,0000137_00960_d_0000160.jpg,rain_light,137
train,0000137_01372_d_0000161,0000137_01372_d_0000161.jpg,clean,103
train,0000137_01372_d_0000161__rain_light,0000137_01372_d_0000161.jpg,rain_light,103
train,0000137_01824_d_0000162,0000137_01824_d_0000162.jpg,clean,346
train,0000137_01824_d_0000162__bright_down,0000137_01824_d_0000162.jpg,bright_down,346
train,0000137_02220_d_0000163,0000137_02220_d_0000163.jpg,clean,512
train,0000137_02220_d_0000163__bright_down,0000137_02220_d_0000163.jpg,bright_down,512
train,0000137_02372_d_0000164,0000137_02372_d_0000164.jpg,clean,184
train,0000137_02372_d_0000164__rain_light,0000137_02372_d_0000164.jpg,rain_light,184
train,0000139_00012_d_0000001,0000139_00012_d_0000001.jpg,clean,112
train,0000139_00012_d_0000001__rain_light,0000139_00012_d_0000001.jpg,rain_light,112
train,0000140_00118_d_0000002,0000140_00118_d_0000002.jpg,clean,111
train,0000140_00118_d_0000002__bright_down,0000140_00118_d_0000002.jpg,bright_down,111
train,0000140_01877_d_0000003,0000140_01877_d_0000003.jpg,clean,305
train,0000140_01877_d_0000003__bright_down,0000140_01877_d_0000003.jpg,bright_down,305
train,0000140_02077_d_0000004,0000140_02077_d_0000004.jpg,clean,246
train,0000140_02077_d_0000004__bright_down,0000140_02077_d_0000004.jpg,bright_down,246
train,0000140_02277_d_0000005,0000140_02277_d_0000005.jpg,clean,229
train,0000140_02277_d_0000005__bright_up,0000140_02277_d_0000005.jpg,bright_up,229
train,0000140_02477_d_0000006,0000140_02477_d_0000006.jpg,clean,243
train,0000140_02477_d_0000006__blur_light,0000140_02477_d_0000006.jpg,blur_light,243
train,0000140_02677_d_0000007,0000140_02677_d_0000007.jpg,clean,259
train,0000140_02677_d_0000007__bright_up,0000140_02677_d_0000007.jpg,bright_up,259
train,0000141_00251_d_0000009,0000141_00251_d_0000009.jpg,clean,177
train,0000141_00251_d_0000009__rain_heavy,0000141_00251_d_0000009.jpg,rain_heavy,177
train,0000141_00651_d_0000011,0000141_00651_d_0000011.jpg,clean,176
train,0000141_00651_d_0000011__rain_light,0000141_00651_d_0000011.jpg,rain_light,176
train,0000141_00851_d_0000012,0000141_00851_d_0000012.jpg,clean,120
train,0000141_00851_d_0000012__rain_heavy,0000141_00851_d_0000012.jpg,rain_heavy,120
train,0000141_01851_d_0000017,0000141_01851_d_0000017.jpg,clean,245
train,0000141_01851_d_0000017__rain_heavy,0000141_01851_d_0000017.jpg,rain_heavy,245
train,0000141_02051_d_0000018,0000141_02051_d_0000018.jpg,clean,183
train,0000141_02051_d_0000018__blur_light,0000141_02051_d_0000018.jpg,blur_light,183
train,0000141_02251_d_0000019,0000141_02251_d_0000019.jpg,clean,304
train,0000141_02251_d_0000019__rain_heavy,0000141_02251_d_0000019.jpg,rain_heavy,304
train,0000141_02651_d_0000021,0000141_02651_d_0000021.jpg,clean,214
train,0000141_02651_d_0000021__blur_light,0000141_02651_d_0000021.jpg,blur_light,214
train,0000142_00058_d_0000023,0000142_00058_d_0000023.jpg,clean,232
train,0000142_00058_d_0000023__rain_medium,0000142_00058_d_0000023.jpg,rain_medium,232
train,0000142_00258_d_0000024,0000142_00258_d_0000024.jpg,clean,162
train,0000142_00258_d_0000024__rain_heavy,0000142_00258_d_0000024.jpg,rain_heavy,162
train,0000142_00458_d_0000025,0000142_00458_d_0000025.jpg,clean,217
train,0000142_00458_d_0000025__rain_light,0000142_00458_d_0000025.jpg,rain_light,217
train,0000142_00858_d_0000027,0000142_00858_d_0000027.jpg,clean,161
train,0000142_00858_d_0000027__blur_light,0000142_00858_d_0000027.jpg,blur_light,161
train,0000142_01058_d_0000028,0000142_01058_d_0000028.jpg,clean,134
train,0000142_01058_d_0000028__rain_medium,0000142_01058_d_0000028.jpg,rain_medium,134
train,0000142_01258_d_0000029,0000142_01258_d_0000029.jpg,clean,120
train,0000142_01258_d_0000029__rain_medium,0000142_01258_d_0000029.jpg,rain_medium,120
train,0000142_01458_d_0000030,0000142_01458_d_0000030.jpg,clean,102
train,0000142_01458_d_0000030__bright_down,0000142_01458_d_0000030.jpg,bright_down,102
train,0000142_01658_d_0000031,0000142_01658_d_0000031.jpg,clean,143
train,0000142_01658_d_0000031__bright_up,0000142_01658_d_0000031.jpg,bright_up,143
train,0000142_02058_d_0000033,0000142_02058_d_0000033.jpg,clean,143
train,0000142_02058_d_0000033__bright_down,0000142_02058_d_0000033.jpg,bright_down,143
train,0000142_02258_d_0000034,0000142_02258_d_0000034.jpg,clean,86
train,0000142_02258_d_0000034__rain_heavy,0000142_02258_d_0000034.jpg,rain_heavy,86
train,0000142_02458_d_0000035,0000142_02458_d_0000035.jpg,clean,116
train,0000142_02458_d_0000035__bright_down,0000142_02458_d_0000035.jpg,bright_down,116
train,0000142_02658_d_0000036,0000142_02658_d_0000036.jpg,clean,94
train,0000142_02658_d_0000036__rain_medium,0000142_02658_d_0000036.jpg,rain_medium,94
train,0000142_02858_d_0000037,0000142_02858_d_0000037.jpg,clean,72
train,0000142_02858_d_0000037__rain_medium,0000142_02858_d_0000037.jpg,rain_medium,72
train,0000142_03058_d_0000038,0000142_03058_d_0000038.jpg,clean,92
train,0000142_03058_d_0000038__rain_medium,0000142_03058_d_0000038.jpg,rain_medium,92
train,0000142_03458_d_0000040,0000142_03458_d_0000040.jpg,clean,118
train,0000142_03458_d_0000040__rain_light,0000142_03458_d_0000040.jpg,rain_light,118
train,0000142_03658_d_0000041,0000142_03658_d_0000041.jpg,clean,120
train,0000142_03658_d_0000041__bright_up,0000142_03658_d_0000041.jpg,bright_up,120
train,0000142_04058_d_0000043,0000142_04058_d_0000043.jpg,clean,306
train,0000142_04058_d_0000043__rain_heavy,0000142_04058_d_0000043.jpg,rain_heavy,306
train,0000142_04458_d_0000045,0000142_04458_d_0000045.jpg,clean,370
train,0000142_04458_d_0000045__rain_medium,0000142_04458_d_0000045.jpg,rain_medium,370
train,0000142_04658_d_0000046,0000142_04658_d_0000046.jpg,clean,254
train,0000142_04658_d_0000046__bright_down,0000142_04658_d_0000046.jpg,bright_down,254
train,0000142_04858_d_0000047,0000142_04858_d_0000047.jpg,clean,274
train,0000142_04858_d_0000047__bright_down,0000142_04858_d_0000047.jpg,bright_down,274
train,0000143_00081_d_0000048,0000143_00081_d_0000048.jpg,clean,253
train,0000143_00081_d_0000048__rain_medium,0000143_00081_d_0000048.jpg,rain_medium,253
train,0000143_00281_d_0000049,0000143_00281_d_0000049.jpg,clean,284
train,0000143_00281_d_0000049__blur_light,0000143_00281_d_0000049.jpg,blur_light,284
train,0000143_00481_d_0000050,0000143_00481_d_0000050.jpg,clean,205
train,0000143_00481_d_0000050__blur_light,0000143_00481_d_0000050.jpg,blur_light,205
train,0000143_00681_d_0000051,0000143_00681_d_0000051.jpg,clean,204
train,0000143_00681_d_0000051__rain_heavy,0000143_00681_d_0000051.jpg,rain_heavy,204
train,0000143_00881_d_0000052,0000143_00881_d_0000052.jpg,clean,342
train,0000143_00881_d_0000052__rain_medium,0000143_00881_d_0000052.jpg,rain_medium,342
train,0000143_01281_d_0000054,0000143_01281_d_0000054.jpg,clean,166
train,0000143_01281_d_0000054__rain_light,0000143_01281_d_0000054.jpg,rain_light,166
train,0000143_01481_d_0000055,0000143_01481_d_0000055.jpg,clean,166
train,0000143_01481_d_0000055__rain_medium,0000143_01481_d_0000055.jpg,rain_medium,166
train,0000143_01681_d_0000056,0000143_01681_d_0000056.jpg,clean,462
train,0000143_01681_d_0000056__blur_light,0000143_01681_d_0000056.jpg,blur_light,462
train,0000144_00001_d_0000001,0000144_00001_d_0000001.jpg,clean,5
train,0000144_00001_d_0000001__blur_light,0000144_00001_d_0000001.jpg,blur_light,5
train,0000144_00401_d_0000001,0000144_00401_d_0000001.jpg,clean,9
train,0000144_00401_d_0000001__rain_light,0000144_00401_d_0000001.jpg,rain_light,9
train,0000144_00848_d_0000001,0000144_00848_d_0000001.jpg,clean,16
train,0000144_00848_d_0000001__rain_light,0000144_00848_d_0000001.jpg,rain_light,16
train,0000144_01201_d_0000001,0000144_01201_d_0000001.jpg,clean,17
train,0000144_01201_d_0000001__rain_light,0000144_01201_d_0000001.jpg,rain_light,17
train,0000144_01601_d_0000001,0000144_01601_d_0000001.jpg,clean,12
train,0000144_01601_d_0000001__blur_light,0000144_01601_d_0000001.jpg,blur_light,12
train,0000144_02001_d_0000001,0000144_02001_d_0000001.jpg,clean,9
train,0000144_02001_d_0000001__rain_medium,0000144_02001_d_0000001.jpg,rain_medium,9
train,0000144_02401_d_0000001,0000144_02401_d_0000001.jpg,clean,4
train,0000144_02401_d_0000001__rain_medium,0000144_02401_d_0000001.jpg,rain_medium,4
train,0000144_02801_d_0000001,0000144_02801_d_0000001.jpg,clean,20
train,0000144_02801_d_0000001__rain_medium,0000144_02801_d_0000001.jpg,rain_medium,20
train,0000144_03201_d_0000001,0000144_03201_d_0000001.jpg,clean,16
train,0000144_03201_d_0000001__bright_down,0000144_03201_d_0000001.jpg,bright_down,16
train,0000144_03776_d_0000001,0000144_03776_d_0000001.jpg,clean,13
train,0000144_03776_d_0000001__bright_down,0000144_03776_d_0000001.jpg,bright_down,13
train,0000144_04192_d_0000001,0000144_04192_d_0000001.jpg,clean,20
train,0000144_04192_d_0000001__rain_light,0000144_04192_d_0000001.jpg,rain_light,20
train,0000144_04401_d_0000001,0000144_04401_d_0000001.jpg,clean,3
train,0000144_04401_d_0000001__rain_light,0000144_04401_d_0000001.jpg,rain_light,3
train,0000145_00001_d_0000001,0000145_00001_d_0000001.jpg,clean,23
train,0000145_00001_d_0000001__rain_heavy,0000145_00001_d_0000001.jpg,rain_heavy,23
train,0000145_00401_d_0000001,0000145_00401_d_0000001.jpg,clean,13
train,0000145_00401_d_0000001__rain_heavy,0000145_00401_d_0000001.jpg,rain_heavy,13
train,0000146_00001_d_0000057,0000146_00001_d_0000057.jpg,clean,65
train,0000146_00001_d_0000057__bright_down,0000146_00001_d_0000057.jpg,bright_down,65
train,0000146_00601_d_0000060,0000146_00601_d_0000060.jpg,clean,85
train,0000146_00601_d_0000060__rain_medium,0000146_00601_d_0000060.jpg,rain_medium,85
train,0000146_00801_d_0000061,0000146_00801_d_0000061.jpg,clean,69
train,0000146_00801_d_0000061__bright_down,0000146_00801_d_0000061.jpg,bright_down,69
train,0000146_01601_d_0000065,0000146_01601_d_0000065.jpg,clean,94
train,0000146_01601_d_0000065__rain_medium,0000146_01601_d_0000065.jpg,rain_medium,94
train,0000146_01678_d_0000066,0000146_01678_d_0000066.jpg,clean,48
train,0000146_01678_d_0000066__rain_medium,0000146_01678_d_0000066.jpg,rain_medium,48
train,0000150_00030_d_0000067,0000150_00030_d_0000067.jpg,clean,122
train,0000150_00030_d_0000067__rain_heavy,0000150_00030_d_0000067.jpg,rain_heavy,122
train,0000150_00230_d_0000068,0000150_00230_d_0000068.jpg,clean,177
train,0000150_00230_d_0000068__rain_medium,0000150_00230_d_0000068.jpg,rain_medium,177
train,0000150_00430_d_0000069,0000150_00430_d_0000069.jpg,clean,159
train,0000150_00430_d_0000069__rain_light,0000150_00430_d_0000069.jpg,rain_light,159
train,0000150_00630_d_0000070,0000150_00630_d_0000070.jpg,clean,195
train,0000150_00630_d_0000070__bright_up,0000150_00630_d_0000070.jpg,bright_up,195
train,0000150_00830_d_0000071,0000150_00830_d_0000071.jpg,clean,81
train,0000150_00830_d_0000071__rain_light,0000150_00830_d_0000071.jpg,rain_light,81
train,0000150_01030_d_0000072,0000150_01030_d_0000072.jpg,clean,157
train,0000150_01030_d_0000072__bright_up,0000150_01030_d_0000072.jpg,bright_up,157
train,0000150_01230_d_0000073,0000150_01230_d_0000073.jpg,clean,95
train,0000150_01230_d_0000073__blur_light,0000150_01230_d_0000073.jpg,blur_light,95
train,0000150_01630_d_0000075,0000150_01630_d_0000075.jpg,clean,190
train,0000150_01630_d_0000075__bright_up,0000150_01630_d_0000075.jpg,bright_up,190
train,0000150_01830_d_0000076,0000150_01830_d_0000076.jpg,clean,214
train,0000150_01830_d_0000076__rain_light,0000150_01830_d_0000076.jpg,rain_light,214
train,0000156_00154_d_0000077,0000156_00154_d_0000077.jpg,clean,76
train,0000156_00154_d_0000077__rain_medium,0000156_00154_d_0000077.jpg,rain_medium,76
train,0000156_00354_d_0000078,0000156_00354_d_0000078.jpg,clean,63
train,0000156_00354_d_0000078__rain_medium,0000156_00354_d_0000078.jpg,rain_medium,63
train,0000156_00554_d_0000079,0000156_00554_d_0000079.jpg,clean,83
train,0000156_00554_d_0000079__rain_heavy,0000156_00554_d_0000079.jpg,rain_heavy,83
